,variance,mean,min,max
1552865_a_at,0.43823712121212127,5.186060606060608,3.78,6.07
1552867_at,0.43509450757575774,3.1451515151515146,1.88,3.94
1552868_at,0.5572405303030304,5.476969696969697,3.82,6.27
1552870_s_at,0.4709551136363635,3.0063636363636363,1.81,4.29
1552872_at,1.1281028409090912,5.71818181818182,3.99,7.39
1552873_s_at,0.5974666666666666,5.653333333333332,4.37,6.49
1552875_a_at,0.5539085227272725,3.1990909090909088,1.76,3.9
1552876_at,0.4285945075757578,3.0951515151515148,1.9,3.75
1552877_s_at,0.5277797348484851,5.747878787878787,4.38,6.6
1552878_at,0.3006729166666666,2.603333333333333,1.57,3.09
1552879_a_at,0.6367125,4.29,2.8,5.06
1552880_at,0.29832803030303023,3.103030303030303,2.04,3.81
1552882_a_at,0.6228820075757582,4.828484848484848,3.39,6.24
1552884_at,0.5513439393939394,4.782424242424242,3.38,5.47
1552885_a_at,0.7042818181818183,6.364545454545454,4.67,7.26
1552887_at,0.3991166666666665,4.496666666666666,3.35,5.36
1552889_a_at,0.7966734848484851,6.352121212121213,4.98,7.97
1552890_a_at,0.7056308712121214,5.086060606060606,3.32,6.28
1552892_at,0.32573712121212145,5.7260606060606065,4.66,6.66
1552893_at,0.28059962121212134,6.340606060606059,5.11,7.07
1552895_a_at,0.27416761363636366,3.0036363636363634,1.9,3.6
1552897_a_at,1.5696996212121215,3.6106060606060604,1.81,5.17
1552898_a_at,0.37466041666666666,3.483333333333333,2.35,4.26
1552899_at,0.2802217803030303,3.116969696969697,2.15,3.89
1552900_a_at,0.1558882575757576,3.441515151515152,2.66,3.99
1552902_a_at,0.6322397727272728,4.029090909090909,2.5,4.79
1552903_at,0.3409933712121212,5.423939393939394,4.76,6.54
1552904_at,0.28314848484848487,2.4687878787878783,1.42,3.02
1552906_at,0.41547518939393946,2.9324242424242426,1.69,3.65
1552908_at,0.4526092803030303,3.2503030303030305,1.87,4.11
1552910_at,0.5117189393939395,4.537575757575759,3.25,5.91
1552911_at,0.7784359848484848,4.748787878787879,2.47,6.17
1552912_a_at,0.31075075757575754,2.9051515151515157,1.85,3.47
1552913_at,0.31794962121212117,2.579393939393939,1.59,3.22
1552914_a_at,0.4701467803030303,5.309696969696971,3.71,6.12
1552915_at,0.5234778409090909,3.7718181818181824,2.28,4.81
1552917_at,1.870914204545455,5.8627272727272715,3.42,8.31
1552919_at,0.5223859848484848,3.3878787878787877,2.11,4.42
1552921_a_at,0.4973195075757574,5.204848484848483,4.14,6.52
1552922_at,0.3748028409090909,3.1181818181818173,1.93,4.01
1552923_a_at,0.7857028409090914,4.83818181818182,3.03,5.92
1552924_a_at,0.5083041666666669,5.263333333333332,4.05,6.13
1552925_at,0.5956359848484848,3.6587878787878783,2.12,4.47
1552927_at,0.7760460227272729,3.910909090909092,2.32,4.97
1552928_s_at,0.5100238636363638,2.9363636363636365,1.56,3.93
1552929_at,0.4032738636363638,2.946363636363636,1.73,3.63
1552930_at,0.48298977272727295,5.589090909090908,4.31,6.3
1552931_a_at,0.6693189393939396,6.164242424242423,4.35,7.09
1552932_at,0.6212522727272728,4.409090909090909,3.06,5.48
1552933_at,0.2915172348484849,2.858787878787879,1.8,3.81
1552935_at,0.7872558712121211,3.910606060606061,2.48,5.19
1552937_s_at,0.24828712121212113,5.7739393939393935,4.81,6.52
1552938_at,0.45903977272727275,4.769090909090909,3.56,5.59
1552939_at,0.3402342803030303,2.6996969696969697,1.63,3.47
1552940_at,0.40132045454545434,3.112727272727273,1.95,3.88
1552942_at,0.894032007575758,4.554848484848485,2.91,6.23
1552943_at,0.26719375000000006,2.600000000000001,1.64,3.2
1552944_a_at,0.5684871212121212,7.3893939393939405,6.06,8.09
1552946_at,0.5811484848484847,3.3221212121212105,1.99,4.51
1552947_x_at,0.6611007575757574,3.6284848484848484,2.02,5.18
1552948_at,0.40477045454545474,5.302727272727274,4.08,6.29
1552950_at,0.5924439393939394,3.172424242424242,1.82,4.52
1552952_at,0.3109433712121213,2.8593939393939403,1.76,3.56
1552953_a_at,0.87328125,4.33,2.53,5.19
1552954_at,0.4041551136363637,3.6563636363636363,2.2,4.81
1552955_at,0.6407195075757575,5.474848484848485,3.9,6.71
1552957_at,0.3698068181818182,3.124545454545454,1.86,3.71
1552960_at,0.5709507575757575,4.681515151515152,3.44,5.71
1552961_at,0.8543422348484849,4.82121212121212,3.16,5.82
1552964_at,0.3755876893939394,4.857575757575758,3.44,5.54
1552965_a_at,0.7763859848484845,4.592121212121211,2.8,5.54
1552967_at,0.4782757575757575,3.751515151515151,2.41,4.88
1552969_a_at,0.25152102272727284,2.8190909090909098,1.81,3.31
1552970_s_at,0.40277178030303035,2.956969696969697,1.68,3.72
1552971_at,0.4375488636363637,3.5536363636363633,2.4,4.46
1552972_at,0.4672933712121213,2.7739393939393935,1.52,3.49
1552973_at,0.696391666666667,4.273333333333334,2.61,5.28
1552974_at,0.3027613636363637,2.806363636363636,1.79,3.54
1552975_x_at,0.6290070075757577,3.1651515151515146,1.97,4.57
1552976_at,2.267296022727272,5.880909090909092,3.33,7.13
1552977_a_at,0.8728632575757574,6.395151515151516,4.6,8.07
1552978_a_at,3.13916553030303,5.896969696969696,3.38,8.24
1552979_at,0.18552518939393933,3.3775757575757583,2.52,4.39
1552980_at,0.9093734848484849,4.21878787878788,2.61,5.35
1552982_a_at,0.8916392045454549,4.697272727272727,2.98,5.68
1552985_at,0.4237767045454546,3.7372727272727264,2.55,4.42
1552986_at,0.3767189393939395,4.472424242424243,3.34,5.4
1552987_a_at,0.29308825757575757,2.5115151515151517,1.55,3.05
1552988_at,0.2645079545454545,2.722727272727273,1.76,3.2
1552990_at,0.8117376893939395,3.6824242424242417,2.03,4.98
1552991_at,0.3113329545454545,3.337272727272727,2.27,4.04
1552993_at,0.5674609848484847,3.822121212121212,2.41,4.93
1552995_at,0.4965689393939394,5.847575757575758,4.25,6.71
1552997_a_at,0.49889450757575765,5.328484848484848,3.78,6.12
1552998_at,0.6035130681818182,3.8654545454545444,2.36,4.54
1552999_a_at,0.4728818181818181,4.055454545454546,2.72,5.21
1553002_at,0.5641363636363633,3.9063636363636363,2.43,5.5
1553003_at,0.5504922348484849,3.877878787878787,2.65,4.71
1553004_at,0.5271445075757574,3.6348484848484843,2.21,4.81
1553006_at,0.49651534090909094,3.5281818181818188,2.22,4.57
1553007_a_at,0.776071590909091,4.1818181818181825,2.5,5.65
1553009_s_at,0.6706267045454544,4.017272727272727,2.52,5.42
1553011_at,0.5102204545454545,4.552727272727273,3.14,5.31
1553013_at,0.5002897727272726,3.5709090909090904,2.16,4.59
1553015_a_at,0.5396001893939395,6.342424242424243,4.72,7.38
1553016_at,0.559244318181818,4.545454545454545,3.2,5.41
1553019_at,0.5088960227272727,4.94090909090909,3.65,5.98
1553020_at,0.7946017045454545,4.327272727272727,2.72,5.59
1553021_s_at,0.9603280303030304,4.8196969696969685,2.95,5.63
1553022_at,0.30189962121212127,2.786060606060606,1.82,3.36
1553023_a_at,0.5059375000000002,4.2299999999999995,2.95,5.01
1553024_at,0.35268825757575756,2.7284848484848485,1.68,3.57
1553025_at,0.22201893939393944,3.4757575757575756,2.36,4.14
1553027_a_at,0.3853257575757576,4.614848484848484,3.37,5.78
1553028_at,1.0235715909090908,4.201818181818183,2.29,5.07
1553030_a_at,0.5336842803030305,5.420303030303032,3.93,6.25
1553031_at,0.39960587121212104,3.8760606060606064,2.42,4.46
1553032_at,0.6195109848484847,3.712121212121211,2.27,4.63
1553033_at,0.3552058712121212,3.543939393939394,2.27,4.3
1553034_at,1.5188238636363636,5.3536363636363635,3.25,6.99
1553036_at,0.5045064393939395,3.552424242424243,2.19,4.36
1553037_a_at,0.5643028409090906,4.161818181818182,2.45,5.15
1553039_a_at,0.5283314393939395,6.712424242424241,5.15,7.48
1553041_at,0.7712734848484848,6.097878787878787,4.32,7.18
1553042_a_at,0.9189064393939395,5.034242424242423,3.08,6.53
1553043_a_at,0.9182280303030304,4.02969696969697,2.04,5.19
1553044_at,0.7585797348484847,4.508787878787878,2.85,5.32
1553045_at,0.5645297348484851,4.617878787878787,3.21,5.63
1553046_s_at,0.41653352272727256,5.090909090909091,3.9,6.0
1553047_at,0.48194431818181815,5.975454545454546,4.54,6.7
1553048_a_at,0.9361579545454546,5.392727272727273,3.72,6.49
1553051_s_at,1.6158854166666667,4.916666666666667,2.55,6.59
1553052_at,0.6125335227272728,3.980909090909091,2.73,5.23
1553053_at,0.32718409090909106,4.838181818181818,3.83,5.88
1553055_a_at,0.48486893939393927,3.235757575757576,1.96,4.13
1553057_at,0.42722916666666655,4.623333333333334,3.22,5.42
1553058_at,0.5960183712121213,4.326060606060606,2.93,5.31
1553059_at,0.31412291666666664,3.323333333333334,2.23,4.33
1553060_at,0.640673484848485,4.917878787878789,3.53,5.98
1553061_at,0.6247314393939393,4.255757575757574,2.48,5.32
1553062_at,0.44428087121212123,4.426060606060607,3.16,5.28
1553063_at,1.0090041666666667,5.506666666666668,3.75,6.5
1553064_at,0.9423113636363643,4.953636363636364,3.22,6.16
1553066_at,0.5651376893939392,3.5224242424242425,2.12,4.61
1553067_a_at,0.9486246212121211,5.063939393939393,3.33,6.26
1553069_at,0.4424695075757576,3.635151515151515,2.5,4.79
1553070_a_at,0.7319683712121212,4.486060606060605,3.01,5.45
1553071_a_at,0.5692443181818184,4.865454545454544,3.57,6.18
1553072_at,0.7439499999999997,3.9499999999999997,2.34,4.81
1553074_at,0.5898939393939391,4.132424242424243,2.61,5.43
1553075_a_at,0.3557746212121213,2.5339393939393937,1.46,3.34
1553076_at,0.3105854166666666,3.093333333333333,1.97,3.76
1553077_at,0.5326070075757579,3.9584848484848485,2.4,5.04
1553078_at,0.7590496212121215,4.373939393939393,2.85,5.54
1553079_at,1.0848488636363636,4.516363636363637,2.64,6.06
1553080_at,0.3459780303030304,3.0069696969696973,1.87,3.98
1553081_at,0.9479647727272728,5.299090909090908,3.53,6.69
1553082_at,0.4657880681818184,5.125454545454546,3.86,6.11
1553083_at,0.6596592803030303,4.03969696969697,2.42,5.11
1553084_at,0.5403297348484847,3.1612121212121225,1.85,4.01
1553086_at,0.39434261363636375,2.996363636363637,1.89,3.83
1553087_at,0.46858295454545457,3.9527272727272726,2.72,5.17
1553088_a_at,0.6762541666666663,6.786666666666668,5.38,7.81
1553089_a_at,0.6892547348484852,5.537878787878788,3.63,6.35
1553093_a_at,0.3679507575757575,3.908484848484849,2.48,4.73
1553094_at,0.47368428030303045,5.3869696969696985,4.14,6.62
1553096_s_at,1.1272028409090906,6.881818181818182,4.97,8.14
1553099_at,0.4785738636363636,3.1363636363636367,1.8,3.83
1553101_a_at,0.887887121212121,6.370606060606059,3.99,7.62
1553102_a_at,0.3190871212121213,3.2439393939393932,2.26,4.03
1553103_at,0.6113859848484849,4.702121212121213,3.23,5.48
1553105_s_at,2.2457729166666662,6.493333333333333,3.47,8.34
1553106_at,0.9482507575757577,3.448484848484849,1.95,6.15
1553107_s_at,0.40905681818181816,5.175454545454547,3.69,6.06
1553108_at,0.7158738636363634,3.5463636363636364,2.01,4.73
1553111_a_at,0.813287121212121,3.9693939393939397,2.43,5.6
1553112_s_at,0.4140416666666666,6.643333333333334,4.94,7.48
1553113_s_at,0.9156121212121213,6.8160606060606055,5.01,8.13
1553114_a_at,0.2549028409090908,3.651818181818182,2.65,4.26
1553115_at,1.19182803030303,5.526969696969696,3.46,6.93
1553117_a_at,1.2181547348484845,5.377878787878788,3.6,6.74
1553118_at,0.6261715909090908,5.868181818181817,4.08,7.28
1553120_at,0.21321212121212113,2.983939393939394,1.95,3.54
1553122_s_at,0.3469655303030303,2.8103030303030296,1.67,3.57
1553123_at,0.6383371212121214,4.839393939393939,3.34,6.0
1553125_x_at,0.7402568181818181,5.154545454545454,3.58,6.45
1553126_a_at,0.3500530303030303,2.8096969696969696,1.54,3.51
1553127_a_at,1.212721022727273,3.8809090909090918,2.07,5.48
1553129_at,0.2891939393939394,2.7075757575757575,1.59,3.27
1553130_at,0.380677840909091,6.1818181818181825,5.04,7.01
1553131_a_at,0.810127272727273,4.46090909090909,2.65,5.34
1553132_a_at,0.33153428030303045,2.543030303030303,1.5,3.07
1553133_at,0.7106371212121211,3.3693939393939396,1.89,4.81
1553134_s_at,0.3417229166666667,2.686666666666666,1.67,3.48
1553136_at,0.8633751893939394,6.124242424242423,4.64,7.35
1553137_s_at,0.9856022727272729,4.970909090909092,2.86,6.11
1553138_a_at,0.704500568181818,3.9045454545454543,2.33,4.93
1553139_s_at,0.4850439393939393,4.775757575757576,3.47,5.67
1553140_at,0.371800568181818,3.4754545454545465,2.41,4.24
1553141_at,0.7991496212121213,3.543939393939394,2.01,4.75
1553142_at,0.31815643939393934,2.6224242424242425,1.55,3.16
1553145_at,0.49908011363636384,4.383636363636363,3.05,5.26
1553146_at,0.3931479166666666,3.0166666666666666,1.88,4.0
1553147_at,0.3068251893939395,2.8075757575757576,1.72,3.47
1553148_a_at,3.123444318181818,4.434545454545455,2.03,6.4
1553150_at,0.49067159090909107,3.431818181818181,2.07,4.54
1553151_at,0.5936842803030301,3.4430303030303024,2.13,4.45
1553153_at,0.18063712121212125,4.210606060606061,3.31,4.73
1553155_x_at,0.2944189393939395,4.275757575757576,3.17,4.88
1553156_at,0.24100643939393945,5.117575757575756,4.18,6.03
1553157_at,0.5521820075757577,5.0615151515151515,3.71,5.98
1553158_at,2.579875757575758,4.775151515151515,2.38,6.7
1553159_at,0.38345681818181826,5.085454545454544,3.94,5.85
1553162_x_at,0.13259393939393924,5.5575757575757585,4.92,6.43
1553163_at,0.4109329545454544,4.607272727272728,3.38,5.42
1553165_at,0.48017803030303025,3.98030303030303,2.66,5.13
1553166_at,0.46355643939393926,5.892424242424242,4.51,6.94
1553167_a_at,0.389275,5.930000000000001,4.86,7.05
1553168_at,0.7689090909090911,4.881818181818183,3.27,6.49
1553169_at,0.4793570075757575,4.848484848484847,3.19,5.64
1553171_x_at,0.5466996212121211,4.369393939393939,2.73,5.35
1553172_at,0.34164261363636367,6.696363636363637,5.72,7.92
1553174_at,0.5746780303030304,6.11969696969697,4.7,6.9
1553175_s_at,0.7599791666666667,3.863333333333333,2.39,5.05
1553176_at,0.5930405303030303,3.3703030303030292,2.06,4.36
1553177_at,0.4288130681818181,3.224545454545455,1.89,4.04
1553178_a_at,0.44767727272727276,5.599090909090909,4.32,6.38
1553179_at,0.5502445075757576,3.8415151515151513,2.34,4.85
1553180_at,0.26668087121212125,2.4660606060606063,1.46,3.09
1553181_at,0.36909261363636364,4.693636363636363,3.5,5.75
1553183_at,0.4918172348484849,3.0678787878787883,1.83,3.81
1553185_at,0.7347189393939393,4.142424242424242,2.45,5.7
1553186_x_at,0.598910984848485,4.601212121212121,3.08,5.78
1553188_s_at,0.7585829545454545,4.792727272727273,3.07,5.92
1553190_s_at,0.3577189393939395,5.637575757575759,4.54,6.48
1553191_at,0.2967155303030302,2.896969696969698,1.89,3.6
1553192_at,0.5285517045454546,2.982727272727273,1.64,3.76
1553193_at,0.32751893939393933,2.6542424242424243,1.56,3.3
1553194_at,0.43626723484848495,3.607878787878789,2.33,4.54
1553196_a_at,0.17586874999999993,3.7799999999999994,2.94,4.31
1553197_at,0.36042291666666665,3.1466666666666665,2.05,4.11
1553199_at,0.3387780303030304,2.8496969696969696,1.65,3.39
1553202_at,0.2995780303030303,3.8196969696969694,2.74,4.82
1553204_at,0.512577840909091,5.311818181818182,4.03,5.98
1553205_at,0.29735303030303034,6.1103030303030295,5.0,6.86
1553207_at,0.5914312500000001,6.260000000000001,5.07,7.58
1553208_s_at,0.418623484848485,3.391212121212121,1.88,4.61
1553209_at,0.9533630681818182,4.854545454545455,3.09,6.38
1553211_at,0.40282973484848483,3.7487878787878794,2.09,4.42
1553212_at,1.213757954545455,5.597272727272729,3.5,7.23
1553213_a_at,0.4848314393939393,4.2275757575757575,3.15,5.46
1553214_a_at,0.2970818181818184,2.4945454545454546,1.49,3.0
1553215_s_at,0.42350587121212124,4.060606060606061,2.69,4.99
1553216_at,0.8618715909090909,3.891818181818182,2.11,5.12
1553217_s_at,0.6147693181818181,3.3845454545454556,1.85,4.28
1553218_a_at,0.7663183712121211,5.830606060606058,4.05,6.85
1553219_a_at,1.0096592803030302,5.4330303030303035,3.42,6.84
1553220_at,0.44023181818181834,3.7745454545454544,2.36,4.71
1553221_at,0.2773479166666667,3.5866666666666673,2.39,4.46
1553222_at,0.3442528409090909,7.04181818181818,5.9,7.72
1553224_at,0.38247803030303046,2.9296969696969697,1.79,3.82
1553225_s_at,0.4075308712121212,3.09939393939394,1.94,3.85
1553226_at,0.5977437500000002,3.54,2.09,4.66
1553227_s_at,0.3667943181818181,3.7354545454545454,2.59,4.9
1553228_at,0.3433397727272728,2.92909090909091,1.76,3.69
1553229_at,0.6103297348484851,3.7978787878787874,2.21,4.54
1553232_at,0.5446301136363636,4.703636363636363,3.52,6.09
1553234_at,0.2915609848484849,4.91121212121212,3.75,5.67
1553235_at,0.7284166666666667,3.996666666666667,2.54,5.1
1553237_x_at,1.1092871212121207,4.210606060606061,2.19,5.11
1553238_a_at,0.5250880681818181,6.294545454545455,4.61,6.96
1553239_at,0.6729070075757574,5.795151515151517,4.15,6.8
1553241_at,0.6968585227272728,3.5909090909090913,1.7,4.4
1553243_at,0.48991041666666674,3.263333333333333,2.07,4.17
1553244_at,0.25717575757575756,3.225151515151515,2.21,3.96
1553246_a_at,0.6063922348484848,5.367878787878788,3.7,6.11
1553247_a_at,0.2515829545454546,2.937272727272727,1.92,3.46
1553248_at,0.5627507575757574,4.765151515151515,3.38,5.95
1553249_at,0.6068791666666664,3.793333333333333,2.56,4.84
1553252_a_at,0.5973613636363637,5.163636363636364,3.76,6.2
1553253_at,0.4172210227272729,6.2290909090909095,4.92,6.86
1553254_at,0.4552590909090908,3.598181818181818,2.27,4.36
1553255_at,0.4282507575757576,3.2148484848484844,1.81,4.08
1553257_at,0.38362462121212126,5.289393939393939,4.27,6.25
1553258_at,0.572979734848485,5.601212121212122,4.17,6.38
1553260_s_at,0.23459337121212126,2.7160606060606063,1.77,3.34
1553261_x_at,0.4050558712121213,2.9293939393939397,1.59,3.67
1553262_a_at,0.5904501893939393,7.537575757575756,6.05,8.49
1553263_at,0.40390075757575766,6.421515151515152,5.23,7.34
1553264_a_at,0.7343710227272726,6.509090909090909,4.78,7.56
1553265_at,0.9973676136363631,4.076363636363636,2.4,5.43
1553266_at,0.41465000000000013,2.54,1.36,3.29
1553267_a_at,0.7215255681818181,4.055454545454545,2.5,5.26
1553268_at,0.5771246212121209,4.70060606060606,3.17,5.59
1553269_at,0.32333352272727267,2.7690909090909095,1.68,3.51
1553271_at,0.35370056818181816,2.6854545454545455,1.56,3.2
1553272_at,0.706574621212121,5.626060606060607,3.99,6.53
1553274_a_at,0.10895473484848481,6.897878787878788,6.13,7.62
1553275_s_at,0.2375672348484849,2.691212121212121,1.57,3.15
1553276_at,0.3169280303030303,2.6996969696969706,1.6,3.2
1553277_at,0.3414465909090909,2.771818181818181,1.7,3.41
1553279_at,0.4736672348484849,5.502121212121212,4.22,6.46
1553280_at,1.1294547348484847,4.448787878787879,2.35,5.59
1553281_at,0.57309375,4.6899999999999995,3.12,5.47
1553282_at,0.28709034090909086,3.9218181818181814,2.97,4.66
1553284_s_at,1.0185064393939396,4.295757575757576,2.29,5.28
1553285_s_at,0.4399359848484849,3.1587878787878787,2.05,4.33
1553286_at,0.6967876893939394,4.837575757575757,3.11,5.87
1553288_a_at,0.6691314393939395,4.284242424242424,2.71,5.61
1553292_s_at,0.3142340909090908,3.4481818181818187,2.33,4.09
1553293_at,0.3639676136363638,3.2063636363636374,1.99,3.87
1553295_at,0.27102803030303024,2.7196969696969697,1.79,3.31
1553296_at,0.3479791666666667,3.0066666666666664,1.98,3.66
1553297_a_at,1.066435984848485,5.131212121212121,3.16,6.0
1553298_at,0.3363780303030302,2.7703030303030314,1.51,3.49
1553299_at,0.37316723484848485,2.7187878787878788,1.62,3.33
1553300_a_at,0.5679528409090908,3.3381818181818175,1.95,4.22
1553301_a_at,1.234523863636364,4.1436363636363645,2.33,5.38
1553303_at,0.3542354166666665,4.876666666666666,3.8,5.73
1553304_at,0.7482882575757572,4.858484848484849,2.91,5.81
1553306_at,0.6590121212121215,4.279393939393938,2.77,5.3
1553310_at,0.555568371212121,3.9006060606060604,2.49,4.96
1553311_at,0.29628200757575746,2.654848484848485,1.48,3.21
1553313_s_at,0.5453382575757574,4.441515151515152,2.95,5.59
1553314_a_at,1.116625,3.91,2.07,5.19
1553315_at,0.31806420454545464,2.9472727272727277,1.95,3.56
1553316_at,0.38834659090909085,4.0718181818181804,2.92,4.93
1553317_s_at,0.33489393939393947,2.7924242424242425,1.71,3.46
1553318_at,0.56932803030303,4.126969696969697,2.59,5.04
1553319_at,0.5239695075757576,3.3715151515151525,1.95,4.34
1553320_s_at,0.27996893939393924,2.5657575757575755,1.59,3.12
